trip_id,start_ts,end_ts,start_lat,start_lon,end_lat,end_lon,distance_m,duration_s,traffic_level,weather,terrain,vehicle_type,priority
trip_1278,2024-06-03T12:27:00,2024-06-03T13:36:50,28.889122514839368,77.19689305823061,28.63670447677288,77.5449810155518,59793,4692,1,clear,flat,tank,low
trip_1279,2024-11-03T11:34:00,2024-11-03T12:44:48,28.916167575620943,77.27900239569176,28.821124799183675,76.9524794715763,39700,5607,1,fog,hilly,troop,med
trip_1280,2024-10-30T17:57:00,2024-10-30T18:55:01,28.985068789085084,77.33020696840114,29.02256202034064,77.56957611586628,72157,2958,0,clear,flat,truck,high
trip_1281,2024-07-25T10:12:00,2024-07-25T11:16:05,28.960071839439426,77.44784872091472,28.983567677228567,77.35862703332405,18033,4614,0,fog,mountainous,troop,low
trip_1282,2024-06-15T10:23:00,2024-06-15T11:21:56,28.609404816385197,77.39925655259584,28.531770727982884,77.16787738397858,40792,3960,1,clear,flat,tank,low
trip_1283,2024-08-24T12:48:00,2024-08-24T14:08:33,28.522306477958644,77.14223293440354,28.993860379023523,77.598061680025,36828,4833,0,clear,flat,troop,med
trip_1284,2024-02-28T23:34:00,2024-02-29T00:10:05,28.640756830914004,77.22543493035094,28.475183936106536,77.19637784762453,66977,2424,1,clear,flat,tank,low
trip_1285,2024-11-13T02:52:00,2024-11-13T04:08:14,28.947472310201725,77.20198081309327,28.908830051063145,77.49185323876054,48397,6174,0,rain,hilly,troop,low
trip_1286,2024-12-27T14:40:00,2024-12-27T15:28:47,28.63674673122278,77.41826129900205,28.533897029860235,77.07024393538536,37384,3629,2,clear,flat,tank,low
trip_1287,2024-12-17T23:17:00,2024-12-17T23:56:07,28.62761581296871,77.01991621679811,29.053823032987953,76.98906546405199,57205,2910,2,clear,flat,tank,med
trip_1288,2024-07-20T02:50:00,2024-07-20T03:35:10,28.958556873100417,77.27292283660893,28.477278211562872,77.07490399455823,57842,3252,0,clear,hilly,truck,low
trip_1289,2024-06-13T14:23:00,2024-06-13T15:36:21,28.81659265371513,77.4433695823249,28.824362310985496,77.2223844171045,41539,4929,1,clear,flat,troop,low
trip_1290,2024-04-03T10:30:00,2024-04-03T11:35:10,28.641444849526646,77.26741870368681,28.596978452456433,77.13819175600192,24615,5161,1,clear,hilly,tank,med
trip_1291,2024-04-26T23:16:00,2024-04-27T00:39:12,28.776560776857345,77.45795848895413,28.667513944770498,77.49993030871667,20353,6589,1,clear,hilly,tank,low
trip_1292,2024-10-11T08:23:00,2024-10-11T09:28:22,28.975299222907317,77.31550006188846,28.935813537288418,77.13277479682145,55661,4706,0,clear,hilly,troop,med
trip_1293,2024-02-06T13:25:00,2024-02-06T14:33:57,28.873533191589708,77.14325735490647,29.003572593825258,77.44020728141246,18525,5957,2,clear,hilly,tank,low
trip_1294,2024-09-13T06:41:00,2024-09-13T07:34:32,28.701107434092137,77.3700417767242,28.417622648258266,76.98722847415647,56503,3597,1,clear,flat,troop,med
trip_1295,2024-12-25T10:28:00,2024-12-25T11:11:20,28.877009901205987,77.48631922085022,28.476116043633475,77.35756235435443,40912,3224,2,clear,flat,troop,low
trip_1296,2024-06-15T07:16:00,2024-06-15T07:38:18,28.735314850634648,77.30325033851986,28.972978738070914,77.25355082472365,50522,1410,2,clear,flat,troop,high
trip_1297,2024-09-11T00:49:00,2024-09-11T02:11:20,28.880967480467927,77.19357708789107,28.89431634089722,77.17087242716428,36917,5038,0,clear,hilly,troop,high
trip_1298,2024-07-09T12:19:00,2024-07-09T13:41:46,28.837468077216222,77.37773618257334,29.02234314708009,76.9313987960975,38536,6306,1,rain,flat,tank,low
trip_1299,2024-10-19T21:01:00,2024-10-19T22:10:59,28.586348970592933,77.4992295321116,28.98244502562469,77.37995998136235,27234,5710,3,clear,flat,troop,low
trip_1300,2024-10-30T14:57:00,2024-10-30T15:41:01,28.564715521316625,77.23271525381219,28.67160760446377,76.96055856101287,19673,3486,1,clear,hilly,truck,med
trip_1301,2024-03-29T02:40:00,2024-03-29T03:38:50,28.899418518772475,77.08524014845713,29.082825415895254,77.30266020466928,63081,3953,1,clear,flat,troop,low
trip_1302,2024-12-29T15:00:00,2024-12-29T15:32:21,28.749190790600956,77.10504930819283,28.658135359474805,77.34648571843718,54962,1941,0,clear,flat,troop,med
trip_1303,2024-01-27T08:51:00,2024-01-27T09:46:01,28.783937525649666,77.4318196433348,29.09026387439152,77.01552603524975,46237,4192,1,rain,flat,tank,low
trip_1304,2024-08-25T11:08:00,2024-08-25T12:03:14,28.821508574552347,77.02390648781439,28.64841000063335,77.38990550992051,48852,3711,1,clear,flat,troop,low
trip_1305,2024-01-15T18:44:00,2024-01-15T19:50:20,28.648332705502035,77.30353913242166,28.997977599081175,77.2121738799487,17374,3980,0,clear,flat,troop,med
trip_1306,2024-09-13T17:40:00,2024-09-13T17:42:41,28.589317235326668,77.0257595029203,28.595554179248275,76.93737330871143,58059,173,1,rain,flat,troop,high
trip_1307,2024-03-22T08:31:00,2024-03-22T09:21:30,28.816827101405657,77.26742259126473,28.533543434908257,76.99014178206805,48942,3757,2,clear,flat,troop,low
trip_1308,2024-08-07T03:35:00,2024-08-07T04:48:12,28.880576094112474,77.15343787338695,28.530284112545452,77.13762024400343,50412,4919,1,fog,flat,truck,low
trip_1309,2024-09-27T05:56:00,2024-09-27T07:16:29,28.760642332652377,77.35629050810202,28.43328403471123,76.91878049358169,75458,6132,1,rain,flat,truck,low
trip_1310,2024-04-21T09:14:00,2024-04-21T10:27:40,28.531913127203044,77.48129815371895,28.582732924088063,77.25436572895347,38460,4950,1,clear,flat,troop,low
trip_1311,2024-08-28T01:27:00,2024-08-28T02:01:17,28.720660438367087,77.05817387219248,28.888414088537377,77.55171642468613,59909,2303,1,clear,flat,troop,med
trip_1312,2024-01-11T08:09:00,2024-01-11T09:06:08,28.927933288363253,77.49460858868098,28.454027428353942,77.17297525839315,40478,3427,0,clear,flat,troop,low
trip_1313,2024-12-04T12:43:00,2024-12-04T13:36:50,28.700050638537416,77.3189176720347,28.618226342302428,77.03444118327134,53019,4651,2,storm,hilly,truck,low
trip_1314,2024-11-29T05:31:00,2024-11-29T06:44:46,28.95918463275068,77.49130770005674,28.610545520281615,77.37439111249365,12613,6152,2,rain,flat,truck,low
trip_1315,2024-09-23T12:00:00,2024-09-23T13:22:09,28.778276070446868,77.44242309436984,28.565505770334433,76.95564144030581,29351,6851,2,rain,flat,tank,low
trip_1316,2024-01-24T10:49:00,2024-01-24T12:08:33,28.63176201422829,77.33377960865258,28.768664247602143,77.00079729845969,50599,6873,2,storm,hilly,tank,med
trip_1317,2024-09-26T07:18:00,2024-09-26T08:20:08,28.76131301282213,77.46181357058835,28.50177587453199,77.51355621962486,25395,4920,1,clear,mountainous,tank,low
trip_1318,2024-06-25T19:00:00,2024-06-25T20:13:51,28.93088208125581,77.13878627253291,28.474262103427215,77.23509738223392,25207,5848,1,clear,hilly,tank,low
trip_1319,2024-07-31T23:39:00,2024-08-01T00:47:22,28.685339335515526,77.09504399844555,28.90498017393343,77.25601154260418,42143,5414,1,fog,hilly,truck,med
trip_1320,2024-10-19T04:27:00,2024-10-19T05:56:50,28.580315652290295,77.21618869595326,28.66129528471136,77.16262859899825,49877,7761,2,clear,hilly,truck,low
trip_1321,2024-12-04T22:49:00,2024-12-04T23:58:00,28.664745495372753,77.3487813989072,28.47875498848111,77.52271048473077,46469,5630,3,fog,flat,truck,low
trip_1322,2024-08-09T07:35:00,2024-08-09T08:48:03,28.779862659701344,77.11369192790058,28.617155989998693,77.28186322712816,34226,3725,0,clear,flat,troop,high
trip_1323,2024-12-23T07:55:00,2024-12-23T08:46:38,28.96803941214559,77.42697438239425,28.771399114650425,77.05224908267624,53152,3841,2,fog,flat,truck,low
trip_1324,2024-07-20T15:50:00,2024-07-20T16:43:00,28.766444934766554,77.27005201698671,28.874988573906876,77.31491110144592,57218,4324,3,clear,flat,truck,med
trip_1325,2024-01-27T06:11:00,2024-01-27T07:12:59,28.79956353129681,77.03680932522545,28.42621071330434,77.12418830932249,41693,3919,2,clear,flat,troop,high
trip_1326,2024-11-03T09:47:00,2024-11-03T10:33:11,28.864148063941894,77.03722402637875,28.75389001714035,77.47533014069886,45861,3657,1,clear,hilly,tank,low
trip_1327,2024-05-09T18:06:00,2024-05-09T19:10:49,28.62784328143615,77.27346256122685,28.801929531493794,77.45057071800376,64348,5289,3,clear,flat,truck,med
trip_1328,2024-11-09T11:45:00,2024-11-09T12:09:25,28.747298121162213,77.28795370922998,28.735489732420405,77.34702625157374,50079,1640,1,clear,flat,truck,med
trip_1329,2024-11-28T12:17:00,2024-11-28T13:09:33,28.56158735167195,77.41639746944406,28.414176854425413,77.54490721595917,64217,3531,1,clear,flat,truck,low
trip_1330,2024-06-02T01:06:00,2024-06-02T01:55:48,28.709754258470106,77.11873438898252,28.66580992463181,77.19040778318721,56653,3352,1,clear,hilly,truck,high
trip_1331,2024-08-22T12:38:00,2024-08-22T13:35:26,28.695721775917306,77.28817227360369,29.02450412105546,77.23708771746118,44164,3962,0,rain,flat,tank,med
trip_1332,2024-09-25T22:08:00,2024-09-25T22:58:35,28.80977974102816,77.44810498762892,28.887192512592094,77.1412422718078,34756,3763,2,clear,flat,truck,med
trip_1333,2024-02-20T16:42:00,2024-02-20T17:51:27,28.51105865535941,77.32284663591751,29.031417348862142,76.91764031196608,25966,4250,0,clear,hilly,tank,high
trip_1334,2024-02-12T14:14:00,2024-02-12T15:13:57,28.989197603757514,77.05071019602858,28.67192110069538,77.1588998338968,40024,4028,1,storm,flat,troop,low
trip_1335,2024-03-23T15:05:00,2024-03-23T16:21:11,28.993288725433658,77.49525066332941,28.722510381200927,77.54662875427124,57124,4351,1,clear,flat,tank,high
trip_1336,2024-11-03T16:04:00,2024-11-03T17:04:20,28.87170845173916,77.34628272540203,28.537965801604564,77.04122484261629,26459,4054,1,storm,flat,troop,low
trip_1337,2024-10-16T23:28:00,2024-10-17T00:14:06,28.53550390979432,77.1221001137901,28.721161592700106,77.57308322958043,35106,3429,2,clear,flat,truck,med
trip_1338,2024-12-07T21:23:00,2024-12-07T22:05:45,28.98040306505319,77.27032054916045,28.636606810185995,77.25844077215996,54391,3693,2,clear,hilly,troop,low
trip_1339,2024-02-16T07:11:00,2024-02-16T08:48:09,28.702652009450013,77.32968968655712,28.813850621204438,76.98382237623491,41678,7694,1,fog,mountainous,truck,low
trip_1340,2024-04-12T23:55:00,2024-04-13T01:13:35,28.76581947141744,77.0267177982431,28.50998600868351,77.33450552960304,26604,5280,1,clear,flat,tank,low
trip_1341,2024-02-07T11:57:00,2024-02-07T13:15:08,28.50795191809897,77.01574030571498,28.972964174314807,77.08688990348705,52642,5813,2,clear,flat,troop,med
trip_1342,2024-01-08T06:23:00,2024-01-08T07:33:06,28.562643118479702,77.40859962988546,28.53969442979056,77.47963877277122,51267,5047,0,clear,mountainous,troop,med
trip_1343,2024-09-14T18:44:00,2024-09-14T20:17:20,28.958126868579683,77.22317577546829,28.751885120312718,77.37471608678355,27246,6720,0,clear,hilly,troop,low
trip_1344,2024-11-06T17:45:00,2024-11-06T18:11:49,28.62511252972987,77.47789452632486,28.97845068893292,77.54249946997857,32457,1802,1,clear,flat,tank,low
trip_1345,2024-05-05T20:49:00,2024-05-05T21:45:55,28.665956957505085,77.23678871935479,28.997505553158316,77.15432489936495,8777,3415,0,clear,flat,tank,low
trip_1346,2024-04-20T05:03:00,2024-04-20T06:22:55,28.837382369037652,77.03912675448345,28.47189933768025,77.48919079082914,63408,5754,0,fog,hilly,tank,low
trip_1347,2024-09-15T20:51:00,2024-09-15T21:46:31,28.904137048327513,77.15795215806573,29.086656638480342,76.96187959547598,71233,4130,2,clear,flat,troop,low
trip_1348,2024-07-21T09:00:00,2024-07-21T10:29:14,28.850567943419883,77.35473026963459,28.676543579198068,77.10733748514004,37166,7067,1,clear,hilly,troop,low
trip_1349,2024-01-01T19:11:00,2024-01-01T20:17:43,28.807965424945987,77.22411846596978,28.51146253102533,77.16652637850412,50514,5764,2,clear,hilly,troop,med
trip_1350,2024-07-05T00:25:00,2024-07-05T01:58:58,28.86444124408429,77.47281832176084,28.954767158362248,77.48116586855436,24817,6765,0,clear,hilly,troop,med
trip_1351,2024-02-09T13:55:00,2024-02-09T15:04:45,28.736607626020305,77.19764411261632,28.852283314828075,76.93933897961892,22622,5691,3,clear,flat,tank,med
trip_1352,2024-07-25T15:34:00,2024-07-25T16:14:15,28.83642289394901,77.32145371229817,28.468181547948564,77.1800378055254,30122,2704,1,clear,flat,tank,low
trip_1353,2024-05-27T02:36:00,2024-05-27T03:44:09,28.54660379423339,77.12195840369921,28.776035272353948,77.14990161363322,33725,4579,1,fog,flat,tank,med
trip_1354,2024-09-05T01:59:00,2024-09-05T03:31:28,28.56033318270403,77.03730341447121,28.46394066863471,77.48136741130624,27538,6213,1,fog,flat,truck,low
trip_1355,2024-11-06T08:54:00,2024-11-06T10:11:48,28.759800217382192,77.22636812906366,28.822253855452782,76.90374115251815,20198,5928,1,rain,flat,truck,med
trip_1356,2024-05-31T01:52:00,2024-05-31T02:52:35,28.648992274766304,77.27374737441501,28.453268639815846,77.27862769746856,22247,5779,2,rain,hilly,troop,med
trip_1357,2024-09-12T14:43:00,2024-09-12T16:30:57,28.68265166742692,77.1997242826727,28.541009960815767,76.98652595831139,52283,8225,1,rain,flat,truck,med
trip_1358,2024-02-09T17:34:00,2024-02-09T18:33:14,28.723344967732213,77.01502575844724,28.973903521761194,77.42301077479759,62472,4691,1,clear,hilly,truck,low
trip_1359,2024-11-24T14:23:00,2024-11-24T15:54:58,28.554316091863903,77.46719047706243,28.832181903423837,77.49437494863535,42954,5815,2,clear,flat,tank,high
trip_1360,2024-11-22T23:44:00,2024-11-23T00:32:40,28.608212619209247,77.18544944948025,28.45350741927126,77.48909417289333,51004,3270,1,clear,flat,troop,low
trip_1361,2024-02-06T21:01:00,2024-02-06T21:32:30,28.990849648714487,77.26379631041873,28.900223491867568,77.40918530693327,58196,2343,2,clear,flat,truck,low
trip_1362,2024-03-12T11:07:00,2024-03-12T12:31:37,28.669083166661252,77.37575957619566,28.567693178318784,76.9433105393706,30181,6295,2,clear,flat,truck,low
trip_1363,2024-12-22T23:25:00,2024-12-23T01:05:48,28.89155953815897,77.40140765306215,28.428916340854435,77.30441952716963,31868,7983,1,clear,hilly,tank,low
trip_1364,2024-07-14T10:25:00,2024-07-14T11:18:07,28.615047978925126,77.24502805752743,28.903821570285608,76.90745393568665,25825,3187,0,clear,flat,truck,low
trip_1365,2024-05-22T04:26:00,2024-05-22T05:29:47,28.51540046343449,77.36519158011868,28.581223394250337,77.31745999913556,43879,5051,1,storm,hilly,troop,low
trip_1366,2024-05-18T11:01:00,2024-05-18T12:08:35,28.898580297803,77.4046659838227,29.09760943692891,77.16430514201026,38937,4055,0,clear,flat,troop,med
trip_1367,2024-08-18T13:30:00,2024-08-18T14:57:03,28.585665276627978,77.31771488066407,28.79682922063268,77.1207389520223,68799,6476,2,fog,flat,troop,low
trip_1368,2024-05-16T23:33:00,2024-05-17T00:08:29,28.793469236437573,77.11869972616829,29.088660354024608,77.59329943022186,29803,2959,2,rain,flat,tank,low
trip_1369,2024-07-16T04:17:00,2024-07-16T05:47:11,28.761723751177502,77.18854131084933,28.575624549397634,77.15712722562452,39664,7358,3,fog,flat,troop,low
trip_1370,2024-11-15T03:29:00,2024-11-15T04:06:19,28.72946895769014,77.05250786684275,29.005990110949515,77.33778366041294,38100,2239,0,clear,flat,tank,low
trip_1371,2024-01-01T18:51:00,2024-01-01T20:20:54,28.670823015410498,77.38173378384317,28.703595960756548,76.93435281059273,24472,6041,1,fog,flat,tank,low
trip_1372,2024-07-08T16:21:00,2024-07-08T17:17:17,28.69705088078771,77.30811153765345,28.453299713363503,77.15182748971966,35714,4187,2,clear,flat,troop,low
trip_1373,2024-03-23T04:26:00,2024-03-23T05:27:26,28.70778668893837,77.24542399176785,28.800522414616047,76.9329674746684,20967,3686,0,clear,flat,tank,low
trip_1374,2024-06-02T08:04:00,2024-06-02T09:13:57,28.756105833213518,77.1504970241812,28.44165672557714,76.96600815244851,31898,5330,1,rain,flat,troop,low
trip_1375,2024-11-24T00:19:00,2024-11-24T01:10:23,28.823747058920404,77.00882828677197,28.77087169574802,77.26336784613012,34270,2620,0,clear,flat,troop,high
trip_1376,2024-06-08T06:42:00,2024-06-08T07:39:24,28.601739406650065,77.11104235865953,28.530369336151864,76.93591270816356,31670,4546,1,clear,hilly,truck,low
trip_1377,2024-06-16T08:25:00,2024-06-16T09:01:35,28.515046370216997,77.40896260460426,28.541736751564155,77.23700056560665,31633,2963,0,rain,hilly,tank,med
trip_1378,2024-05-23T04:29:00,2024-05-23T05:56:43,28.948810597128563,77.15032777377768,28.4624673265045,77.57685107001022,20865,6684,1,rain,flat,troop,low
trip_1379,2024-03-07T17:48:00,2024-03-07T19:09:07,28.781780140451463,77.26285143697717,28.550619598398463,77.31708458394769,17245,6577,2,rain,hilly,truck,high
trip_1380,2024-10-10T23:47:00,2024-10-11T01:01:04,28.906775154363213,77.39679021487709,28.860243358434868,77.06425809387615,62685,5137,3,clear,flat,troop,high
trip_1381,2024-06-03T05:36:00,2024-06-03T06:25:41,28.55561537602663,77.1528932564885,28.933843923881582,77.28574269127398,29340,2981,0,fog,flat,truck,low
trip_1382,2024-11-17T09:42:00,2024-11-17T10:24:49,28.587364491392666,77.21708315101345,29.062702866137183,77.14470207178658,52870,3493,3,clear,flat,tank,low
trip_1383,2024-04-12T23:23:00,2024-04-13T00:50:24,28.503773986356336,77.10349999254629,28.580414312174945,77.53275003950374,15541,6502,2,clear,flat,troop,low
trip_1384,2024-04-25T09:53:00,2024-04-25T11:20:05,28.61683344246184,77.4960309159687,28.612580663348414,77.05387712205048,23962,6479,2,clear,flat,truck,low
trip_1385,2024-03-26T13:51:00,2024-03-26T14:26:44,28.769437310476103,77.4242368684509,28.99207251339216,77.42387361836606,43181,2830,1,storm,hilly,tank,low
trip_1386,2024-12-29T12:25:00,2024-12-29T13:08:15,28.800023696403702,77.16357053096176,28.74060873488765,77.11287289825607,48640,3176,2,clear,mountainous,truck,high
trip_1387,2024-10-09T04:25:00,2024-10-09T05:35:06,28.696364430549067,77.0894576380517,28.57795589161223,77.163309369499,38981,4004,1,clear,flat,truck,high
trip_1388,2024-12-01T05:17:00,2024-12-01T06:10:34,28.709799028545785,77.09369336902611,28.567411107478343,77.42204405357128,38181,3599,1,clear,flat,tank,med
trip_1389,2024-03-25T20:07:00,2024-03-25T21:16:12,28.992721310720622,77.34158486813232,28.610294256606387,76.91640622569348,49933,5771,2,rain,flat,tank,low
trip_1390,2024-09-02T17:42:00,2024-09-02T18:25:18,28.789362003195688,77.47425374375153,28.715322863235947,77.17415901625661,44350,3221,2,clear,flat,truck,low
trip_1391,2024-08-28T21:07:00,2024-08-28T22:36:50,28.506512254885298,77.33526888771173,28.412336681457887,77.13431841790705,34673,6683,2,clear,flat,truck,med
trip_1392,2024-10-14T02:55:00,2024-10-14T03:37:28,28.75145752152944,77.31623604101529,28.896709993504206,77.03216947248603,65508,3363,1,clear,hilly,truck,low
trip_1393,2024-02-22T16:21:00,2024-02-22T17:16:57,28.888605935553628,77.24274694839384,29.03738053288725,76.97188256870159,39537,4565,3,storm,flat,troop,low
trip_1394,2024-06-01T09:53:00,2024-06-01T11:30:06,28.682960230993313,77.03466626961428,29.01904392212023,77.06447777372959,48088,6991,0,clear,hilly,troop,med
trip_1395,2024-10-22T13:58:00,2024-10-22T15:03:18,28.604569383507798,77.12447205815556,28.96220409736569,77.1320487032499,23006,4129,2,clear,flat,truck,high
